id,canonical_name,property_type_std,district_normalized,district,cluster_area,address_road,lat,lng,status_std,room_count,entity_id,hongdae_zone,phone,license_date,property_type_raw,raw_status,raw_status_detail,raw_x,raw_y,source_priority,name_eng,floors_above,floors_below,building_area
3617,서울타워빌,guesthouse,중구,중구,,"서울특별시 중구 퇴계로20나길 31-7, 201호 (예장동)",37.557754,126.982808,active,1.0,3451,,,2025-10-20,외국인관광 도시민박업,영업/정상,영업중,198666.675073204,450609.039950143,seoul_open_data,Seoul Tower Ville,4.0,1.0,59.07
3618,동대문 도도,guesthouse,중구,중구,,"서울특별시 중구 퇴계로64길 11, 2층 (광희동2가)",37.563741,127.005582,active,1.0,3452,,,2025-10-23,외국인관광 도시민박업,영업/정상,영업중,200678.928729314,451273.424256662,seoul_open_data,Dongdaemun DuoDuo,0.0,0.0,43.59
3619,목인,guesthouse,중구,중구,,"서울특별시 중구 동호로25길 56, 202호 (장충동2가, 장충동빌리지)",37.559711,126.997692,active,2.0,3453,,,2025-10-23,외국인관광 도시민박업,영업/정상,영업중,199981.833615499,450826.107443523,seoul_open_data,MOKINN,0.0,0.0,59.79
3620,로아 스테이,guesthouse,중구,중구,명동권,"서울특별시 중구 소공로1길 12-1, 1층 (회현동2가)",37.557233,126.979953,active,1.0,3454,,,2025-11-19,외국인관광 도시민박업,영업/정상,영업중,198414.436414574,450551.199932342,seoul_open_data,Roa Stay,2.0,0.0,77.85
3621,WOW STAY SEOUL,guesthouse,중구,중구,,"서울특별시 중구 퇴계로66길 3-5, 102호 (광희동2가)",37.564251,127.006717,active,1.0,3455,,,2025-12-02,외국인관광 도시민박업,영업/정상,영업중,200779.191446965,451329.9991228,seoul_open_data,WOW STAY SEOUL,0.0,0.0,26.5
3622,솔리드 스테이,guesthouse,중구,중구,,"서울특별시 중구 퇴계로80길 42, 승부빌딩 501호 (신당동)",37.563563,127.014604,active,1.0,3456,,,2025-12-02,외국인관광 도시민박업,영업/정상,영업중,201476.040599104,451253.701246568,seoul_open_data,Solid Stay,0.0,0.0,78.12
3623,체크인서울,guesthouse,중구,중구,,"서울특별시 중구 다산로42나길 45-6, 302호 (신당동)",37.562292,127.014942,active,1.0,3457,,,2025-12-05,외국인관광 도시민박업,영업/정상,영업중,201505.922007583,451112.633359789,seoul_open_data,Check in Seoul,0.0,0.0,52.8
3624,서울 스테이 남산,guesthouse,중구,중구,명동권,"서울특별시 중구 퇴계로8길 58, 5층 (회현동1가)",37.556802,126.976864,active,2.0,3458,,,2025-12-08,외국인관광 도시민박업,영업/정상,영업중,198141.455579543,450503.449803191,seoul_open_data,Seoul Stay Namsan,0.0,0.0,171.47
3625,고유홈,guesthouse,중구,중구,,"서울특별시 중구 난계로15길 41-5, 2층 (황학동)",37.568618,127.018588,active,1.0,3459,,,2025-12-09,외국인관광 도시민박업,영업/정상,영업중,201827.874613362,451814.862404685,seoul_open_data,Goyu home,0.0,0.0,66.59
3626,스틸 하우스 신당,guesthouse,중구,중구,,"서울특별시 중구 다산로33라길 24-12, 2층 (신당동)",37.564257,127.009785,active,1.0,3460,,,2025-12-15,외국인관광 도시민박업,영업/정상,영업중,201050.244336496,451330.697896784,seoul_open_data,Still house sindang,0.0,0.0,51.57
3627,모노블룸 스테이,guesthouse,중구,중구,,"서울특별시 중구 퇴계로50가길 6-1, 201호 (묵정동, 세림빌라)",37.561364,126.998676,active,2.0,3461,,,2025-12-17,외국인관광 도시민박업,영업/정상,영업중,200068.739790473,451009.515976197,seoul_open_data,Mono Bloom Stay,0.0,0.0,54.9
3628,로얄 202,guesthouse,중구,중구,,"서울특별시 중구 동호로11마길 49, 202호 (신당동, 로얄하이츠빌라)",37.550497,127.002188,active,1.0,3462,,,2025-12-17,외국인관광 도시민박업,영업/정상,영업중,200379.073470268,449803.422093223,seoul_open_data,ROYAL 202,0.0,0.0,57.75
3629,후즈홈,guesthouse,중구,중구,,"서울특별시 중구 다산로5길 6-10, 101호 (신당동)",37.550388,127.003998,active,2.0,3463,,,2025-12-22,외국인관광 도시민박업,영업/정상,영업중,200539.041674603,449791.341008737,seoul_open_data,Hoose Home,0.0,0.0,66.64
3630,담온정,guesthouse,중구,중구,,"서울특별시 중구 퇴계로56가길 24, 1~2층 (장충동2가)",37.561705,127.001401,active,2.0,3464,,,2025-12-24,외국인관광 도시민박업,영업/정상,영업중,200309.54749779,451047.428908827,seoul_open_data,Dam On Jeong,0.0,0.0,70.0
3631,신당동 스마일 스테이,guesthouse,중구,중구,,"서울특별시 중구 다산로35길 23-1, 1층 (신당동)",37.563777,127.011494,active,2.0,3465,,,2025-12-24,외국인관광 도시민박업,영업/정상,영업중,201201.187443185,451277.448699303,seoul_open_data,Sindang Smile Stay,0.0,0.0,52.56
3632,DDP NEST,guesthouse,중구,중구,,"서울특별시 중구 장충단로8가길 18-7, 1층 (광희동2가)",37.563165,127.005326,active,1.0,3466,,,2025-12-26,외국인관광 도시민박업,영업/정상,영업중,200656.286025532,451209.471210486,seoul_open_data,DDP NEST,0.0,0.0,62.61
3633,더차니스트 남산,guesthouse,중구,중구,,"서울특별시 중구 동호로25가길 49, 301호 (장충동2가, 그린힐)",37.559145,126.997326,active,1.0,3467,,,2026-03-23,외국인관광 도시민박업,영업/정상,영업중,199949.45760218,450763.264574691,seoul_open_data,THE CHANEST NAMSAN,0.0,0.0,46.6
3634,남산하우스,guesthouse,중구,중구,,"서울특별시 중구 퇴계로36가길 36-16, 1층 (필동2가)",37.558303,126.99237,active,1.0,3468,,,2026-01-05,외국인관광 도시민박업,영업/정상,영업중,199511.588253285,450669.79700812,seoul_open_data,Namsan House,0.0,0.0,48.85
3635,더 파인 하우스,guesthouse,중구,중구,,"서울특별시 중구 만리재로33길 11, 2층 (만리동1가)",37.555121,126.96394,active,1.0,3469,,,2026-01-05,외국인관광 도시민박업,영업/정상,영업중,196999.461801061,450317.202952904,seoul_open_data,The Fine House,0.0,0.0,71.19
3636,호롱 스테이,guesthouse,중구,중구,,"서울특별시 중구 난계로11길 18-17, 3~4층 (황학동)",37.566583,127.019833,active,1.0,3470,,,2026-01-09,외국인관광 도시민박업,영업/정상,영업중,201937.928123381,451589.018388809,seoul_open_data,Horong Stay,0.0,0.0,58.02
3637,유에 하우스,guesthouse,중구,중구,,"서울특별시 중구 청구로10길 37, 1층 (신당동)",37.562157,127.010863,active,1.0,3471,,,2026-01-09,외국인관광 도시민박업,영업/정상,영업중,201145.541549181,451097.670256695,seoul_open_data,YUE HOUSE,0.0,0.0,43.27
3638,스테이 담애,guesthouse,중구,중구,,"서울특별시 중구 퇴계로83길 22, 동인빌딩 402호 (황학동)",37.566644,127.015773,active,1.0,3472,,,2026-01-19,외국인관광 도시민박업,영업/정상,영업중,201579.234297399,451595.740345428,seoul_open_data,STAY DAMAE,0.0,0.0,60.0
3639,제이나인 롯지,guesthouse,중구,중구,명동권,"서울특별시 중구 퇴계로12길 73-7, 101호 (회현동1가)",37.556438,126.979147,active,1.0,3473,,,2026-01-22,외국인관광 도시민박업,영업/정상,영업중,198343.161334046,450462.989156449,seoul_open_data,Jnine Lodge,0.0,0.0,50.05
3640,단이랑체리의집,guesthouse,중구,중구,,"서울특별시 중구 다산로33길 10-9, 1층 (신당동)",37.562739,127.011369,active,1.0,3474,,,2026-01-22,외국인관광 도시민박업,영업/정상,영업중,201190.180172022,451162.269570218,seoul_open_data,Dani&Cherry's House,0.0,0.0,37.26
3641,게스트 남산,guesthouse,중구,중구,,"서울특별시 중구 동호로11라길 13, 힐탑하우스 101호 (신당동)",37.551937,127.003229,active,1.0,3475,,,2026-01-22,외국인관광 도시민박업,영업/정상,영업중,200471.064699912,449963.281195926,seoul_open_data,Guest Namsan,0.0,0.0,31.12
3642,스테이 109,guesthouse,중구,중구,,"서울특별시 중구 퇴계로88다길 6, 3층 (신당동)",37.563126,127.016718,active,2.0,3476,,,2026-01-22,외국인관광 도시민박업,영업/정상,영업중,201662.790454673,451205.244297596,seoul_open_data,Stay 109,0.0,0.0,109.35
3643,코지 스테이 명동,guesthouse,중구,중구,,"서울특별시 중구 퇴계로20나길 2-15, 203호 (남산동2가, 능마루빌라)",37.558809,126.982443,active,1.0,3477,,,2026-01-22,외국인관광 도시민박업,영업/정상,영업중,198634.482717312,450726.053338804,seoul_open_data,Cozy Stay Myeongdong,0.0,0.0,40.65
3644,스테이 단아,guesthouse,중구,중구,,"서울특별시 중구 퇴계로76길 62-4, 101호 (신당동)",37.562803,127.01168,active,1.0,3478,,,2026-01-23,외국인관광 도시민박업,영업/정상,영업중,201217.700768993,451169.406208153,seoul_open_data,Stay Dan-A,0.0,0.0,47.36
3645,루미 스테이,guesthouse,중구,중구,,"서울특별시 중구 퇴계로20나길 2-15, 201호 (남산동2가, 능마루빌라)",37.558809,126.982443,active,1.0,3479,,,2026-02-03,외국인관광 도시민박업,영업/정상,영업중,198634.482717312,450726.053338804,seoul_open_data,LUMI STAY,0.0,0.0,31.94
3646,남산 하나 하우스,guesthouse,중구,중구,,"서울특별시 중구 필동로8길 27, 2층 (예장동)",37.555107,126.991689,active,2.0,3480,,,2026-02-04,외국인관광 도시민박업,영업/정상,영업중,199451.370500016,450315.141208305,seoul_open_data,Namsan Hana House,0.0,0.0,52.38
3647,미미스테이,guesthouse,중구,중구,명동권,"서울특별시 중구 퇴계로14길 19-1, 2~3층 (회현동3가)",37.559708,126.980962,active,1.0,3481,,,2026-02-23,외국인관광 도시민박업,영업/정상,영업중,198503.599081768,450825.863719125,seoul_open_data,mimi stay,0.0,0.0,99.36
3648,남산 203 게스트하우스,guesthouse,중구,중구,,"서울특별시 중구 퇴계로6길 46-5, 1층 (남창동)",37.556266,126.976511,active,6.0,3482,,,2026-02-24,외국인관광 도시민박업,영업/정상,영업중,198110.23491124,450444.008056524,seoul_open_data,Namsan 203 Guesthouse,0.0,0.0,174.15
3649,남산 203,guesthouse,중구,중구,,"서울특별시 중구 퇴계로6길 46-5, 2층 (남창동)",37.556266,126.976511,active,6.0,3483,,,2026-02-24,외국인관광 도시민박업,영업/정상,영업중,198110.23491124,450444.008056524,seoul_open_data,Namsan 203,0.0,0.0,174.15
3650,콘크리트 정글,guesthouse,중구,중구,,"서울특별시 중구 퇴계로62길 9-10, 201호 (광희동2가)",37.56368,127.005278,active,1.0,3484,,,2026-02-27,외국인관광 도시민박업,영업/정상,영업중,200652.030586391,451266.635208948,seoul_open_data,Concrete Jungle,0.0,0.0,28.2
3651,스틸 타임,guesthouse,중구,중구,,"서울특별시 중구 퇴계로20길 41-9, 201호 (남산동2가)",37.558728,126.983756,active,2.0,3485,,,2026-03-04,외국인관광 도시민박업,영업/정상,영업중,198750.461477892,450717.118461695,seoul_open_data,STILL TIME,0.0,0.0,40.0
3652,서울 나침반,guesthouse,중구,중구,,"서울특별시 중구 다산로42나길 27-5, 2층 (신당동)",37.563165,127.015429,active,1.0,3486,,,2026-03-05,외국인관광 도시민박업,영업/정상,영업중,201548.895301583,451209.588689524,seoul_open_data,Seoul Compass,0.0,0.0,59.17
3653,연 스테이,guesthouse,중구,중구,,"서울특별시 중구 왕십리로39길 7, 한성빌딩 502호 (신당동)",37.564697,127.022975,active,1.0,3487,,,2026-03-05,외국인관광 도시민박업,영업/정상,영업중,202215.563754519,451379.806696034,seoul_open_data,Yeon Stay,0.0,0.0,42.7
3654,메종 마리 서울,guesthouse,중구,중구,,"서울특별시 중구 동호로24길 19-5, 402호 (장충동2가)",37.560046,127.001973,active,1.0,3488,,,2026-03-06,외국인관광 도시민박업,영업/정상,영업중,200360.08991283,450863.333926625,seoul_open_data,maison marie seoul,0.0,0.0,32.2
3655,쉼 스테이,guesthouse,중구,중구,,"서울특별시 중구 퇴계로87길 43, 2층 (황학동)",37.567497,127.018052,active,1.0,3489,,,2026-03-06,외국인관광 도시민박업,영업/정상,영업중,201780.524729316,451690.392946139,seoul_open_data,Shim Stay,0.0,0.0,59.5
3656,일상고요,guesthouse,중구,중구,,"서울특별시 중구 다산로33길 61-3, 1층 (신당동)",37.563456,127.00878,active,1.0,3490,,,2026-03-09,외국인관광 도시민박업,영업/정상,영업중,200961.46153935,451241.827868419,seoul_open_data,ILSANG,0.0,0.0,66.0
3657,소당 스테이,guesthouse,중구,중구,,"서울특별시 중구 다산로39가길 8, 202호 (신당동)",37.56435,127.010064,active,1.0,3491,,,2026-03-13,외국인관광 도시민박업,영업/정상,영업중,201074.857000963,451340.982189816,seoul_open_data,SODANG STAY,0.0,0.0,33.48
3658,호호 하우스,guesthouse,중구,중구,,"서울특별시 중구 난계로11길 18-17, 2층 (황학동)",37.566583,127.019833,active,1.0,3492,,,2026-03-20,외국인관광 도시민박업,영업/정상,영업중,201937.928123381,451589.018388809,seoul_open_data,Ho Ho House,0.0,0.0,38.88
3659,소시 스테이,guesthouse,중구,중구,,"서울특별시 중구 퇴계로2길 27, 1~2층 (남창동)",37.556423,126.974512,active,5.0,3493,,,2026-03-23,외국인관광 도시민박업,영업/정상,영업중,197933.642902574,450461.386133558,seoul_open_data,SOSI STAY,0.0,0.0,122.07
3660,시담,guesthouse,중구,중구,,"서울특별시 중구 동호로24길 19-5, 502호 (장충동2가)",37.560046,127.001973,active,1.0,3494,,,2026-03-23,외국인관광 도시민박업,영업/정상,영업중,200360.08991283,450863.333926625,seoul_open_data,SIDAM,0.0,0.0,32.2
3661,하나 스테이,guesthouse,중구,중구,,"서울특별시 중구 퇴계로66길 3-5, 101호 (광희동2가)",37.564251,127.006717,active,1.0,3495,,,2026-03-30,외국인관광 도시민박업,영업/정상,영업중,200779.191446965,451329.9991228,seoul_open_data,Hana Stay,0.0,0.0,26.5
3662,운 스테이,guesthouse,중구,중구,명동권,"서울특별시 중구 소공로3길 29-8, 801호 (회현동1가, 삼풍아파트)",37.556225,126.97963,active,1.0,3496,,,2026-03-30,외국인관광 도시민박업,영업/정상,영업중,198385.826210182,450439.35562922,seoul_open_data,UN STAY,0.0,0.0,72.06
3663,라 코메타 서울,guesthouse,중구,중구,,"서울특별시 중구 동호로11길 53, 주언빌딩 5층 (신당동)",37.552952,127.005834,active,2.0,3497,,,2026-03-31,외국인관광 도시민박업,영업/정상,영업중,200701.287209686,450075.986822281,seoul_open_data,La Cometa Seoul,0.0,0.0,105.29
3664,신당 스테이,guesthouse,중구,중구,,"서울특별시 중구 퇴계로90길 49-28, 1층 (신당동)",37.562828,127.019619,active,,3498,,,2026-04-06,외국인관광도시민박업,영업/정상,영업중,201919.059426488,451172.220981529,seoul_open_data,,,,
3665,피올라 스테이 동대문,guesthouse,중구,중구,,"서울특별시 중구 장충단로7가길 11, 1층 (장충동2가)",37.561967,127.002569,active,,3499,,,2026-04-09,외국인관광도시민박업,영업/정상,영업중,200412.685777742,451076.538028761,seoul_open_data,,,,
3666,까사 보니따,guesthouse,중구,중구,,"서울특별시 중구 동호로25길 19, 101호 (장충동2가, 옵티칼 빌딩)",37.558628,126.998992,active,,3500,,,2026-04-09,외국인관광도시민박업,영업/정상,영업중,200096.679537988,450705.842459275,seoul_open_data,,,,
3667,하우스 사라,guesthouse,중구,중구,,"서울특별시 중구 퇴계로68길 10, 2~3층 (광희동2가)",37.563982,127.006888,closed,0.0,3174,,,2016-10-04,외국인관광 도시민박업,취소/말소/만료/정지/중지,지정취소,200794.323561354,451300.161785992,seoul_open_data,,0.0,0.0,80.65
3668,봉하우스(Bong House),guesthouse,종로구,종로구,종로권,서울특별시 종로구 성균관로4길 5 (명륜2가),37.584619,126.994866,active,9.0,3501,,02-3672-1120,2012-02-14,외국인관광 도시민박업,영업/정상,영업중,199732.237379119,453590.631986304,seoul_open_data,Bong House,2.0,0.0,127.16
3669,빽팩커 미스터 씨 카오산 서울,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 창경궁로 243-3, 1층 (명륜2가)",37.583519,126.995956,closed,0.0,3502,,02-745-3930,2012-07-04,외국인관광 도시민박업,폐업,폐업,199828.530201124,453468.553768826,seoul_open_data,Backpacker Mr Sea Khaosan Seoul,1.0,0.0,123.97
3670,골든폰드 게스트하우스(GoldenPond GuestHouse),guesthouse,종로구,종로구,종로권,서울특별시 종로구 창경궁로 240-15 (명륜4가),37.582281,126.996341,active,5.0,3503,,,2012-07-04,외국인관광 도시민박업,영업/정상,영업중,199862.480179614,453331.069733626,seoul_open_data,GoldenPond GuestHouse,2.0,0.0,100.5
3671,빽팩커 미스터 씨 카오산 서울,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 창경궁로 243-3, 1층 (명륜2가)",37.583519,126.995956,closed,0.0,3502,,02-745-3930,2012-07-04,외국인관광 도시민박업,폐업,폐업,199828.530201124,453468.553768826,seoul_open_data,Backpacker Mr Sea Khaosan Seoul,1.0,0.0,123.97
3672,봉 하우스(Bong House),guesthouse,종로구,종로구,종로권,"서울특별시 종로구 성균관로5가길 3, B1층, 1층 (명륜3가)",37.584121,126.994122,closed,3.0,3504,,,2012-07-04,외국인관광 도시민박업,폐업,폐업,199666.472824339,453535.38329612,seoul_open_data,,1.0,0.0,59.8
3673,게스트하우스 H (Guesthouse H),guesthouse,종로구,종로구,종로권,"서울특별시 종로구 창경궁로 243-3, 지층 (명륜2가)",37.583519,126.995956,closed,4.0,3505,,,2012-07-04,외국인관광 도시민박업,폐업,폐업,199828.530201124,453468.553768826,seoul_open_data,Guesthouse H,0.0,1.0,105.13
3674,진하우스(Jin house),guesthouse,종로구,종로구,종로권,서울특별시 종로구 종로65길 12-24 (숭인동),37.575231,127.017752,closed,3.0,3506,,,2012-07-20,외국인관광 도시민박업,폐업,폐업,201753.892566344,452548.793554579,seoul_open_data,,1.0,0.0,60.24
3675,인왕산 게스트하우스(Inwangsan Guesthouse),guesthouse,종로구,종로구,종로권,"서울특별시 종로구 통일로18길 9, 108동 303호 (무악동, 인왕산 I-PARK)",37.577001,126.954555,closed,0.0,3507,,070-8801-8711,2012-08-17,외국인관광 도시민박업,폐업,폐업,196171.32627844,452746.033013615,seoul_open_data,,3.0,0.0,84.85
3676,란스홈(Ran's Home),guesthouse,종로구,종로구,종로권,서울특별시 종로구 자하문로7길 28-3 (통인동),37.579103,126.96778,closed,0.0,3508,,735-7071,2012-08-22,외국인관광 도시민박업,폐업,폐업,197339.57636087,452978.867033302,seoul_open_data,,1.0,0.0,98.48
3677,경복궁 게스트하우스 (KYUNG BOK GUNG Guesthouse),guesthouse,종로구,종로구,종로권,"서울특별시 종로구 자하문로19길 23, 2층 (옥인동, 케이엠빌)",37.582231,126.96664,closed,0.0,3509,,02-739-5004,2012-09-11,외국인관광 도시민박업,취소/말소/만료/정지/중지,직권말소,197239.010595747,453326.056701096,seoul_open_data,,2.0,0.0,90.78
3678,지 하우스(G. HOUSE),guesthouse,종로구,종로구,종로권,서울특별시 종로구 백석동길 187 (부암동),37.596454,126.964761,active,0.0,3510,,02-376-5120,2012-10-05,외국인관광 도시민박업,영업/정상,영업중,197073.673552527,454904.693628445,seoul_open_data,G. HOUSE,2.0,0.0,170.78
3679,씬디스 비앤비(Cindy's B&B),guesthouse,종로구,종로구,종로권,서울특별시 종로구 자하문로40길 19-18 (부암동),37.595978,126.962135,closed,0.0,3511,,02-395-7785,2013-01-30,외국인관광 도시민박업,폐업,폐업,196841.701942497,454851.971009539,seoul_open_data,,1.0,1.0,122.47
3680,씨유비앤비 (C.U.BnB),guesthouse,종로구,종로구,종로권,서울특별시 종로구 동숭2길 20 (동숭동),37.58108,127.0023,closed,0.0,3512,,02-333-5784,2013-03-21,외국인관광 도시민박업,폐업,폐업,200388.845651749,453197.878404646,seoul_open_data,,2.0,0.0,125.6
3681,종로 동대문 홈스테이(Jongno Dongdaemoon Homestay),guesthouse,종로구,종로구,종로권,"서울특별시 종로구 숭인동길 21, 106동 902호 (숭인동, 종로청계힐스테이트)",37.57603,127.018261,closed,0.0,3513,,02-762-2926,2013-03-28,외국인관광 도시민박업,폐업,폐업,201798.834918812,452637.556986205,seoul_open_data,,9.0,0.0,114.72
3682,미나리 하우스(Minari house),guesthouse,종로구,종로구,종로권,"서울특별시 종로구 이화장1나길 3, 2층 (이화동)",37.577662,127.003363,closed,0.0,3514,,,2013-03-28,외국인관광 도시민박업,폐업,폐업,200482.728517547,452818.429750536,seoul_open_data,,1.0,0.0,114.91
3683,부엉이 게스트하우스(Owl Guesthouse),guesthouse,종로구,종로구,종로권,"서울특별시 종로구 종로65길 20-6, 2층 (숭인동)",37.575397,127.017258,closed,0.0,3515,,,2013-06-28,외국인관광 도시민박업,폐업,폐업,201710.257260266,452567.221872784,seoul_open_data,,2.0,0.0,62.15
3684,기와하우스(GIWA HOUSE),guesthouse,종로구,종로구,종로권,서울특별시 종로구 자하문로5가길 26-1 (체부동),37.578604,126.967668,closed,0.0,3516,,,2013-07-16,외국인관광 도시민박업,폐업,폐업,197329.7084088,452923.507473984,seoul_open_data,,1.0,0.0,46.28
3685,리리하우스(LILI-HOUSE),guesthouse,종로구,종로구,종로권,서울특별시 종로구 율곡로13가길 18-4 (연건동),37.576538,126.997245,closed,0.0,3517,,070-7516-5565,2013-07-16,외국인관광 도시민박업,폐업,폐업,199942.355798441,452693.739174762,seoul_open_data,,1.0,0.0,54.35
3686,마마 한옥 게스트하우스(Ma Ma Hanok Guest House),guesthouse,종로구,종로구,종로권,서울특별시 종로구 율곡로8길 45 (와룡동),37.57529,126.988258,closed,0.0,3518,,02-765-3597,2013-08-19,외국인관광 도시민박업,폐업,폐업,199148.447524664,452555.286458516,seoul_open_data,,1.0,0.0,72.73
3687,굿타임 게스트하우스(GoodTime Guest House),guesthouse,종로구,종로구,종로권,서울특별시 종로구 종로 183 (인의동),37.571483,126.995777,closed,0.0,3519,,02-472-1685,2013-09-03,외국인관광 도시민박업,폐업,폐업,199812.609633255,452132.648343993,seoul_open_data,,16.0,0.0,84.7
3688,와이 게스트 하우스(Y Guest House),guesthouse,종로구,종로구,종로권,서울특별시 종로구 창덕궁3길 47-5 (원서동),37.582754,126.985496,closed,0.0,3520,,,2013-10-31,외국인관광 도시민박업,폐업,폐업,198904.584812516,453383.691001154,seoul_open_data,,2.0,0.0,49.66
3689,리리하우스(LI LI HOUSE),guesthouse,종로구,종로구,종로권,서울특별시 종로구 율곡로13가길 18-4 (연건동),37.576538,126.997245,active,0.0,3521,,070-7516-5565,2013-12-02,외국인관광 도시민박업,영업/정상,영업중,199942.355798441,452693.739174762,seoul_open_data,,1.0,0.0,54.35
3690,뿡갈로(BBUNGALOW),guesthouse,종로구,종로구,종로권,서울특별시 종로구 경희궁길 47-1 (신문로2가),37.573285,126.965776,closed,0.0,3522,,,2013-12-02,외국인관광 도시민박업,폐업,폐업,197162.370048856,452333.192103108,seoul_open_data,,2.0,1.0,76.2
3691,삼청동 코리아 게스트하우스,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 삼청로4길 12-1, 4층 (화동)",37.582121,126.97914,active,3.0,3523,,02-722-5979,2014-01-20,외국인관광 도시민박업,영업/정상,영업중,198343.177621959,453313.503942234,seoul_open_data,,4.0,1.0,118.68
3692,누이 게스트하우스(Nuit Guesthouse),guesthouse,종로구,종로구,종로권,"서울특별시 종로구 옥인길 32-3, 101호 (옥인동)",37.581078,126.964049,closed,0.0,3524,,,2014-02-28,외국인관광 도시민박업,폐업,폐업,197010.12050489,453198.119929732,seoul_open_data,,3.0,1.0,217.2
3693,카사 자밀라(Casa Jamila),guesthouse,종로구,종로구,종로권,서울특별시 종로구 사직로9길 6 (필운동),37.576514,126.965904,active,0.0,3525,,,2014-03-05,외국인관광 도시민박업,영업/정상,영업중,197173.80667321,452691.564015693,seoul_open_data,,1.0,0.0,34.21
3694,아하 하우스(AHA HOUSE),guesthouse,종로구,종로구,종로권,서울특별시 종로구 진흥로22나길 28-7 (구기동),37.607214,126.953727,closed,0.0,3526,,02-720-4660,2014-01-28,외국인관광 도시민박업,폐업,폐업,196099.770183388,456099.394920216,seoul_open_data,,2.0,1.0,147.73
3695,부암 뜨락(Buam Garden),guesthouse,종로구,종로구,종로권,서울특별시 종로구 창의문로9길 18 (부암동),37.592674,126.959171,closed,0.0,3527,,,2014-03-23,외국인관광 도시민박업,폐업,폐업,196579.777658401,454485.413466918,seoul_open_data,,2.0,0.0,166.84
3696,서촌비앤비(Seochon B&B SRAN),guesthouse,종로구,종로구,종로권,"서울특별시 종로구 옥인길 32-2, 2층 (옥인동)",37.581145,126.964147,closed,0.0,3528,,,2014-03-24,외국인관광 도시민박업,폐업,폐업,197018.775734968,453205.624602166,seoul_open_data,,3.0,0.0,125.0
3697,프리미엄 게스트하우스,guesthouse,종로구,종로구,종로권,서울특별시 종로구 자하문로13길 4 (통인동),37.580166,126.967991,closed,0.0,3529,,,2014-04-29,외국인관광 도시민박업,폐업,폐업,197358.317741641,453096.853268491,seoul_open_data,,3.0,1.0,186.68
3698,에이 하우스(A☆House),guesthouse,종로구,종로구,종로권,"서울특별시 종로구 팔판길 32, 2층, 3층 (팔판동)",37.58322,126.978429,closed,0.0,3530,,02-735-8200,2014-05-26,외국인관광 도시민박업,폐업,폐업,198280.396859841,453435.549916743,seoul_open_data,,3.0,1.0,165.3
3699,예하도예 게스트하우스(YEHADOYE guesthouse),guesthouse,종로구,종로구,종로권,"서울특별시 종로구 인사동12길 10, 4.5층 (관훈동)",37.574429,126.982164,active,0.0,3531,,02-722-0048,2014-05-28,외국인관광 도시민박업,영업/정상,영업중,198610.084299909,452459.798694503,seoul_open_data,,5.0,1.0,180.8
3700,로즈 앤 캔디(Rose and Candy),guesthouse,종로구,종로구,종로권,서울특별시 종로구 이화장1나길 29-1 (이화동),37.577716,127.0045,closed,0.0,3532,,,2014-05-29,외국인관광 도시민박업,폐업,폐업,200583.188255445,452824.50709892,seoul_open_data,,2.0,0.0,39.67
3701,비하우스(B-House),guesthouse,종로구,종로구,종로권,서울특별시 종로구 창신길 80-5 (창신동),37.575076,127.007993,closed,0.0,3533,,,2014-06-09,외국인관광 도시민박업,폐업,폐업,200891.769017823,452531.494422428,seoul_open_data,,1.0,0.0,62.8
3702,숨바꼭질(Hide & Seek),guesthouse,종로구,종로구,종로권,서울특별시 종로구 자하문로6길 14 (통의동),37.578032,126.969921,closed,5.0,3534,,,2014-06-12,외국인관광 도시민박업,폐업,폐업,197528.669594576,452859.908108473,seoul_open_data,Hide & Seek,3.0,1.0,229.09
3703,오 마이 게스트하우스,guesthouse,종로구,종로구,종로권,서울특별시 종로구 자하문로 97-13 (신교동),37.584376,126.966874,closed,8.0,3535,,,2014-07-23,외국인관광 도시민박업,폐업,폐업,197259.77541079,453564.162968827,seoul_open_data,OH MY GUESTHOUSE,2.0,0.0,131.27
3704,서울 게스트하우스,guesthouse,종로구,종로구,종로권,서울특별시 종로구 종로16길 31-8 (관수동),37.568569,126.986214,closed,0.0,3536,,,2014-07-30,외국인관광 도시민박업,폐업,폐업,198967.787281378,451809.264639254,seoul_open_data,,1.0,0.0,45.83
3705,윈드로드 앤 플라워 게스트하우스(Windroad & Flower Guesthouse,guesthouse,종로구,종로구,종로권,"서울특별시 종로구 창경궁로27길 66-12, 201호 (명륜3가)",37.584259,126.993623,closed,0.0,3537,,,2014-08-06,외국인관광 도시민박업,폐업,폐업,199622.462205603,453550.718553834,seoul_open_data,,2.0,1.0,36.0
3706,하얀 토끼 게스트하우스(White Rabbit Guesthouse),guesthouse,종로구,종로구,종로권,"서울특별시 종로구 혜화로6가길 14, 166호 (혜화동)",37.589647,126.998327,closed,0.0,3538,,02-764-0685,2014-08-12,외국인관광 도시민박업,폐업,폐업,200037.924310125,454148.71595501,seoul_open_data,,2.0,0.0,229.45
